"AuthorID"," CitationsAll"," CitationsS2014"," hIndexAll"," hIndexS2014"," i10IndexAll"," i10IndexS2014"," CoAuthorIDs"," CoAuthorNames","Description","DescriptionURLs"
WJPjaDgAAAAJ, 24169, 7710, 62, 38, 198, 99, , , Professor of Electrical Engineering,  | EURECOM | Verified email at eurecom.fr -  | Homepage | Communications | signal processing | information theory | machine learning | Unmanned Aerial Vehicles, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/cm/gesbert | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:communications | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:signal_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:information_theory | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:unmanned_aerial_vehicles
YMfR1SIAAAAJ, 11374, 1814, 54, 22, 136, 50, , , Unknown affiliation | Verified email at eurecom.fr -  | Homepage | Networking, http://e-biersack.eu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:networking
jE-78dsAAAAJ, 7294, 2285, 32, 22, 97, 51, , , Professor in Communication Systems,  | EURECOM | Verified email at eurecom.fr | Electrical Engineering, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:electrical_engineering
ZhQ0CxsAAAAJ, 6390, 3899, 40, 32, 71, 64, , , Professor,  | Eurecom | Verified email at eurecom.fr -  | Homepage | Computer Security, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://s3.eurecom.fr/~balzarot | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_security
ACeJK4AAAAAJ, 6632, 3564, 35, 28, 116, 74, , , professeur émérite   | EURECOM | Verified email at eurecom.fr -  | Homepage | Réseaux Mobiles | IoT, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/en/people/bonnet-christian | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:r%C3%A9seaux_mobiles | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:iot
giEvvDUAAAAJ, 6159, 3862, 37, 29, 66, 53, , , Lion Cave Capital (formerly at AT&T Labs - Research) | Verified email at eurecom.fr -  | Homepage | IP traffic & performance analysis and optimization, http://www.linkedin.com/in/alexandregerber | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:ip_traffic_%26_performance_analysis_and_optimization
WVLr6NYAAAAJ, 11137, 4694, 37, 30, 70, 57, , , Associate Professor in Communication Systems Dept.,  | EURECOM | , France | Verified email at eurecom.fr -  | Homepage | Performance Analysis | Wireless Networks | Social Networks | Optimization | Machine Learning, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~spyropou/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:performance_analysis | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:wireless_networks | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:social_networks | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:optimization | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning
QG9iXtUAAAAJ, 9380, 6328, 43, 34, 105, 81, , , Associate Professor in Communication Systems,  | EURECOM | , France | Verified email at eurecom.fr | Wireless Communications & Networking - Communication Theory - Deep Learning, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:wireless_communications_%26_networking_communication_theory_deep_learning
KufrHlgAAAAJ, 8867, 2332, 43, 22, 105, 52, , , Professor  | EURECOM | Verified email at eurecom.fr | computer science | computer security | communications | networking | cryptography, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_science | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_security | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:communications | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:networking | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:cryptography
xV6lEzEAAAAJ, 8693, 2397, 42, 18, 149, 42, , , Professor Statistical Signal Processing,  | EURECOM | Verified email at eurecom.fr -  | Homepage | statistical signal processing | wireless communications | information theory | audio, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/en/people/slock-dirk | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:statistical_signal_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:wireless_communications | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:information_theory | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:audio
VGK3IyUAAAAJ, 6874, 3376, 41, 29, 140, 82, , , Professor, Imaging Security,  | EURECOM | Verified email at eurecom.fr -  | Homepage | Biometrics | Video Surveillance | Image Forensics | Pattern Recognition | 3D Image Processing, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~dugelay | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:biometrics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:video_surveillance | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:image_forensics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:pattern_recognition | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:3d_image_processing
-_Ch8uoAAAAJ, 4247, 3230, 31, 26, 77, 54, , , Associate Professor in Audio Security and Privacy,  | EURECOM | , France | Verified email at eurecom.fr -  | Homepage | speaker recognition | anti-spoofing | presentation attack detection | privacy preservation | biometrics, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~evans/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:speaker_recognition | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:anti_spoofing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:presentation_attack_detection | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:privacy_preservation | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:biometrics
U6YFwO4AAAAJ, 5221, 3986, 37, 32, 90, 76, , , Professor,  | Eurecom | Verified email at eurecom.fr | Network protocols/architecture | performance evaluation, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:network_protocols_architecture | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:performance_evaluation
GhCcwsoAAAAJ, 3571, 715, 27, 13, 74, 18, , , Professor | Verified email at eurecom.fr -  | Homepage | Machine Learning, https://www.eurecom.fr/en/people/merialdo-bernard | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning
YwoezYX7JVgJ, 2352, 1682, 25, 22, 51, 42, , , Assist. Professor at  | Eurecom | Verified email at eurecom.fr -  | Homepage | Data Management, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~papotti | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:data_management
V62JMEYAAAAJ, 5576, 1682, 33, 22, 65, 40, , , Eurecom | Verified email at eurecom.fr -  | Homepage | computer security | dependability | intrusion detection, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/en/people/dacier-marc | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_security | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:dependability | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:intrusion_detection
Z7KKIlsAAAAJ, 2273, 1272, 25, 20, 50, 34, , , EURECOM | Verified email at eurecom.fr -  | Homepage | Video summarization | Multimedia retrieval | Multimedia processing | Image processing | Computer vision, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | https://sites.google.com/site/yingboliweb/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:video_summarization | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:multimedia_retrieval | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:multimedia_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:image_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_vision
2nKaJagAAAAJ, 3238, 2512, 24, 23, 42, 37, , , Professor,  | EURECOM | Verified email at eurecom.fr -  | Homepage | computer security | embedded systems | telephony fraud, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://s3.eurecom.fr/~aurel/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_security | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:embedded_systems | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:telephony_fraud
QSAclH8AAAAJ, 4930, 2554, 30, 25, 61, 47, , , Associate Professor,  | EURECOM | Verified email at eurecom.fr | Vehicular communication and networks | High precision positioning | Traffic modeling | ITS, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:vehicular_communication_and_networks | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:high_precision_positioning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:traffic_modeling | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:its
mlx1eCgAAAAJ, 5476, 1611, 30, 18, 51, 34, , , EURECOM | Verified email at eurecom.fr -  | Homepage | Algorithms | Distributed Systems | Machine Learning | Data Management, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~michiard | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:algorithms | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:distributed_systems | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:data_management
1BxhcigAAAAJ, 4501, 2408, 33, 23, 91, 51, , , Associate Professor of Computer Science,  | EURECOM | Verified email at eurecom.fr -  | Homepage | Artificial Intelligence | Semantic Web | Natural Language Processing | Knowledge Graph | RecSys, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~troncy/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:artificial_intelligence | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:semantic_web | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:natural_language_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:knowledge_graph | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:recsys
uNoaxDIAAAAJ, 3945, 2913, 30, 28, 80, 65, , , Professor, Communication System Department,  | Eurecom | Verified email at eurecom.fr -  | Homepage | 4G-5G RAN and CN | SDN | NFV | MEC for Mobile Networks | Experimental Platforms, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~nikaeinn | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:4g_5g_ran_and_cn | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:sdn | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:nfv | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mec_for_mobile_networks | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:experimental_platforms
VZAKIt4AAAAJ, 2147, 922, 24, 16, 42, 24, , , Professor, Communication Systems Department,  | Eurecom | Verified email at eurecom.fr -  | Homepage | Caching | Wireless Communications | Information Theory, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~elia/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:caching | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:wireless_communications | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:information_theory
R1R9668AAAAJ, 1691, 969, 21, 15, 45, 31, , , Assistant Professor,  | Eurecom | Verified email at eurecom.fr -  | Homepage | Signal Processing | Mobile Communications | Channel Modeling, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~kaltenbe/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:signal_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mobile_communications | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:channel_modeling
VD4Y0rRTK24C, 2062, 1949, 23, 23, 45, 42, , , Research Engineer,  | EURECOM | Verified email at eurecom.fr -  | Homepage | IoT | WoT | MEC | Cybersecurity, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | https://sites.google.com/site/skdunfolded | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:iot | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:wot | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mec | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:cybersecurity
v9-OixsAAAAJ, 2016, 1927, 21, 20, 25, 25, , , Assistant Professor,  | EURECOM | Verified email at eurecom.fr -  | Homepage | Mobile Security | Computer Security & Privacy, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | https://reyammer.io/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:mobile_security | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_security_%26_privacy
m5JUU1UAAAAJ, 1237, 1072, 17, 15, 26, 18, , , Senior research fellow in Audio Security and Privacy,  | EURECOM | , France | Verified email at eurecom.fr -  | Homepage | statistical signal processing | machine learning | anti-spoofing | privacy preservation | biometrics, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.massimilianotodisco.eu/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:statistical_signal_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:anti_spoofing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:privacy_preservation | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:biometrics
ILUeAloAAAAJ, 2161, 1414, 23, 19, 34, 27, , , Associate Professor -  | EURECOM | Verified email at eurecom.fr -  | Homepage | Bayesian Inference | Pattern Recognition | Computational Statistics, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~filippon/index.html | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:bayesian_inference | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:pattern_recognition | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computational_statistics
e2aPEm0AAAAJ, 1236, 1091, 8, 8, 8, 8, , , Professor, Huazhong University of Science & Technology. Previous: Huawei | Verified email at eurecom.fr -  | Homepage | Massive MIMO | 5G+/6G | AI | Wireless Communications | Signal Processing, http://haifanyin.cn/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:massive_mimo | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:5g%2B_6g | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:ai | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:wireless_communications | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:signal_processing
dD1QPWQAAAAJ, 1189, 525, 12, 8, 19, 8, , , Research Scientist, IBM Research India, IEEE Senior Member | Verified email at eurecom.fr -  | Homepage | Speech Recognition | LVCSR | Speech Analytics | Speech Processing | Machine Learning, https://researcher.ibm.com/researcher/view.php?person=in-vivetyag | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:speech_recognition | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:lvcsr | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:speech_analytics | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:speech_processing | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning
KdPSGmAAAAAJ, 2153, 901, 26, 15, 65, 25, , , Assistant Professor (HDR),  | EURECOM | Verified email at eurecom.fr -  | Homepage | Multimedia Understanding | Multimodal Fusion | Socially-Aware Multimedia | Deep Learning | Video Hyperlinking, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~huet | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:multimedia_understanding | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:multimodal_fusion | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:socially_aware_multimedia | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:deep_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:video_hyperlinking
fhZZes4AAAAJ, 656, 572, 5, 5, 5, 5, , , PhD Candidate,  | EURECOM | Verified email at eurecom.fr | Embedded Systems Security, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:embedded_systems_security
zRm_e1kAAAAJ, 792, 518, 11, 8, 12, 7, , , EURECOM | Verified email at eurecom.fr | Speaker Diarization, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:speaker_diarization
mtZFRlwAAAAJ, 801, 598, 7, 7, 5, 3, , , Eurecom | Verified email at eurecom.fr | computer science | systems | distributed systems | embedded | networking, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_science | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:systems | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:distributed_systems | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:embedded | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:networking
ckJGoY4AAAAJ, 551, 187, 12, 8, 15, 6, , , Avaloq Evolution AG | Verified email at eurecom.fr, 
2HtOK_IAAAAJ, 936, 737, 9, 9, 9, 9, , , EURECOM | Verified email at eurecom.fr | computer and web security, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:computer_and_web_security
3GMfJykAAAAJ, 625, 497, 9, 9, 9, 9, , , Google | Verified email at eurecom.fr | Image Analysis | Facial Recognition, /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:image_analysis | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:facial_recognition
tJSbIrMAAAAJ, 522, 368, 10, 10, 13, 11, , , Senior researcher, Mantu R& D Artificial Intelligence Lab | Verified email at mantu.com | Machine Learning | Natural Language Processing, /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:machine_learning | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:natural_language_processing
0SaJdxQAAAAJ, 1008, 800, 16, 14, 24, 20, , , EURECOM | Verified email at eurecom.fr, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111
1Ku9GUkAAAAJ, 437, 415, 10, 10, 10, 10, , , EURECOM | Verified email at eurecom.fr -  | Homepage | biometrics, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.eurecom.fr/~galdi/ | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:biometrics
WIIJqx0AAAAJ, 285, 261, 3, 3, 1, 1, , , PhD student,  | EURECOM | Verified email at eurecom.fr -  | Homepage, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111 | http://www.s3.eurecom.fr/~seba/
1ZHaZhsAAAAJ, 263, 241, 9, 9, 7, 7, , , EURECOM | Verified email at eurecom.fr, /citations?view_op=view_org&hl=en&oe=ASCII&org=7868974552293588111
-BFEdeMAAAAJ, 483, 298, 10, 8, 11, 8, , , Hefei University of Technology, China | Verified email at eurecom.fr | social media | data mining, /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:social_media | /citations?view_op=search_authors&hl=en&oe=ASCII&mauthors=label:data_mining
